loan_status,recoveries,total_pymnt,total_rec_int,total_rec_late_fee,total_rec_prncp,loan_amnt,term,int_rate,sub_grade,installment,issue_d,annual_inc,emp_length,emp_title,dti,verification_status,purpose,home_ownership,addr_state,zip_code,avg_cur_bal,delinq_2yrs,delinq_amnt,earliest_cr_line,inq_last_6mths,open_acc,open_il_12m,num_accts_ever_120_pd,num_actv_bc_tl,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_tl_90g_dpd_24m,percent_bc_gt_75,pub_rec,pub_rec_bankruptcies,revol_bal,revol_util,tax_liens,tot_cur_bal,tot_hi_cred_lim,total_acc,total_bal_ex_mort,total_bc_limit,revol_bal_joint,annual_inc_joint,dti_joint,verification_status_joint,dti_joint,loan_id
Charged Off,0.0,838.69,238.35,0.0,600.34,2500.0, 36 months, 12.99%,C2,84.23,Apr-2016,31200.0,,,29.69,Verified,other,MORTGAGE,PA,164xx,2501.0,0.0,0.0,Nov-2003,0.0,9.0,0.0,0.0,6.0,7.0,2.0,8.0,9.0,0.0,33.3,1.0,1.0,15684.0,50.3%,0.0,22510.0,41200.0,11.0,22510.0,22000.0,,,,,,77813
Charged Off,4319.46,15650.74,6882.9,0.0,4448.38,35000.0, 60 months, 20.75%,E2,941.96,Apr-2016,90000.0,10+ years,Manager,24.9,Source Verified,debt_consolidation,MORTGAGE,GA,301xx,10893.0,0.0,0.0,Sep-2001,0.0,26.0,1.0,0.0,5.0,13.0,19.0,17.0,24.0,0.0,40.0,0.0,0.0,26184.0,45.4%,0.0,283209.0,332119.0,46.0,143155.0,42200.0,,,,,,77814
Charged Off,0.0,1508.83,434.21,0.0,1074.62,5000.0, 36 months, 12.99%,C2,168.45,Apr-2016,25500.0,,,11.53,Verified,other,RENT,MO,630xx,2603.0,0.0,0.0,Feb-2001,0.0,6.0,1.0,0.0,0.0,8.0,10.0,5.0,19.0,0.0,0.0,1.0,1.0,8719.0,53.5%,0.0,10410.0,18300.0,29.0,10410.0,1500.0,,,,,,77815
Charged Off,2334.15,8786.72,2043.67,0.0,4408.9,26900.0, 36 months, 13.67%,C3,915.08,Apr-2016,97700.0,10+ years,Manager,12.7,Source Verified,credit_card,MORTGAGE,TX,751xx,20994.0,0.0,0.0,Jun-2005,1.0,7.0,0.0,0.0,3.0,9.0,4.0,4.0,11.0,0.0,50.0,0.0,0.0,19103.0,79.6%,0.0,146956.0,176277.0,16.0,39106.0,24000.0,,,,,,77820
Charged Off,564.98,2696.1,679.47,0.0,1451.65,6875.0, 36 months, 14.46%,C4,236.52,Apr-2016,19126.0,,,14.56,Verified,debt_consolidation,RENT,MO,640xx,1492.0,0.0,0.0,Jan-2003,0.0,5.0,0.0,0.0,3.0,7.0,1.0,5.0,8.0,0.0,50.0,0.0,0.0,7459.0,55.7%,0.0,7459.0,13400.0,9.0,7459.0,12400.0,,,,,,77830
Charged Off,546.14,2594.07,618.59,0.0,1429.34,6000.0, 36 months, 13.67%,C3,204.11,Apr-2016,63000.0,8 years,General manager ,18.72,Source Verified,debt_consolidation,RENT,MO,651xx,8243.0,0.0,0.0,Jun-2002,0.0,8.0,4.0,0.0,1.0,1.0,9.0,5.0,6.0,0.0,100.0,0.0,0.0,4660.0,47.1%,0.0,65947.0,73252.0,15.0,65947.0,1300.0,,,,,,77749
Charged Off,1277.61,8944.34,1944.55,0.0,5722.18,15000.0, 36 months, 13.67%,C3,510.27,Apr-2016,145000.0,10+ years,Service and Parts Director,11.13,Not Verified,debt_consolidation,MORTGAGE,MO,633xx,27101.0,1.0,0.0,Nov-1997,5.0,13.0,3.0,0.0,4.0,18.0,17.0,6.0,31.0,0.0,66.7,1.0,0.0,10734.0,74%,1.0,271012.0,331854.0,50.0,41980.0,9250.0,,,,,,77682
Charged Off,706.32,12149.06,3102.09,0.0,8340.65,15000.0, 36 months, 13.67%,C3,510.27,Apr-2016,168000.0,5 years,"Senior Director, Legal Operations",13.91,Not Verified,debt_consolidation,RENT,PA,189xx,4028.0,0.0,0.0,Oct-1999,0.0,19.0,0.0,0.0,6.0,11.0,24.0,9.0,16.0,0.0,33.3,1.0,1.0,6229.0,24.7%,0.0,72495.0,111978.0,42.0,72495.0,22800.0,,,,,,77681
Charged Off,366.97,3589.66,892.13,0.0,2330.56,8000.0, 36 months, 12.99%,C2,269.52,Apr-2016,60000.0,< 1 year,Blended ,17.6,Not Verified,debt_consolidation,RENT,TX,765xx,3402.0,0.0,0.0,Dec-2012,2.0,10.0,0.0,0.0,2.0,2.0,2.0,8.0,10.0,0.0,50.0,0.0,0.0,11402.0,43.9%,0.0,34024.0,64022.0,13.0,34024.0,1500.0,,,,,,77678
Charged Off,6514.0,19501.98,6270.39,0.0,6717.59,18275.0, 36 months, 28.99%,G5,765.73,Apr-2016,65000.0,5 years,Manager,33.67,Source Verified,debt_consolidation,RENT,MA,020xx,3827.0,0.0,0.0,Nov-2009,1.0,20.0,1.0,0.0,7.0,7.0,8.0,18.0,20.0,0.0,85.7,0.0,0.0,20152.0,88%,0.0,72706.0,84279.0,28.0,72706.0,9800.0,,,,,,77528
Charged Off,0.0,17168.48,4215.24,0.0,12953.24,25000.0, 60 months,  7.89%,A5,505.6,Apr-2016,170000.0,2 years,Owner/Manager,10.42,Not Verified,debt_consolidation,MORTGAGE,IL,604xx,15659.0,1.0,0.0,Mar-2003,1.0,19.0,0.0,0.0,8.0,12.0,12.0,16.0,16.0,0.0,0.0,0.0,0.0,25976.0,32.6%,0.0,281870.0,358777.0,32.0,51991.0,67600.0,,,,,,77531
Charged Off,588.52,5877.77,3129.37,0.0,2159.88,11050.0, 60 months, 18.99%,D4,286.59,Apr-2016,40000.0,3 years,Store Manager ,34.29,Not Verified,debt_consolidation,RENT,FL,330xx,2413.0,0.0,0.0,Feb-2010,0.0,23.0,2.0,0.0,5.0,13.0,10.0,15.0,18.0,0.0,0.0,0.0,0.0,5312.0,20.5%,0.0,53088.0,75955.0,29.0,53088.0,18700.0,,,,,,77534
Charged Off,6818.46,16903.42,5044.25,0.0,5040.71,35000.0, 60 months, 15.31%,C5,838.36,Apr-2016,86000.0,8 years,Land Rover Parts Consultant ,14.73,Verified,home_improvement,MORTGAGE,FL,333xx,21203.0,6.0,0.0,Nov-2003,1.0,18.0,0.0,2.0,3.0,20.0,9.0,14.0,27.0,3.0,16.7,0.0,0.0,1640.0,10.5%,0.0,296836.0,326124.0,37.0,19587.0,8800.0,,,,,,77535
Charged Off,0.0,4303.98,1097.85,0.0,3206.13,10000.0, 36 months, 11.99%,C1,332.1,Apr-2016,92000.0,1 year,RN,25.78,Source Verified,debt_consolidation,RENT,IL,618xx,3937.0,0.0,0.0,Feb-2006,3.0,44.0,0.0,0.0,16.0,18.0,20.0,31.0,36.0,0.0,31.3,0.0,0.0,82595.0,53%,0.0,173232.0,257687.0,56.0,121196.0,53500.0,,,,,,77536
Charged Off,662.51,7117.93,4144.54,0.0,2310.88,12600.0, 60 months, 21.97%,E4,347.79,Apr-2016,55000.0,8 years,Manager,44.69,Verified,home_improvement,MORTGAGE,TX,770xx,11587.0,0.0,0.0,Aug-2001,1.0,14.0,2.0,0.0,1.0,2.0,11.0,8.0,9.0,0.0,0.0,1.0,1.0,9558.0,37%,0.0,162211.0,207071.0,21.0,95036.0,2000.0,,,,,,77537
Charged Off,2044.09,20774.37,7730.55,0.0,10999.73,30000.0, 60 months, 13.67%,C3,692.93,Apr-2016,110000.0,6 years,Electrician,22.43,Source Verified,debt_consolidation,OWN,MO,638xx,31779.0,0.0,0.0,Sep-2005,0.0,10.0,0.0,0.0,1.0,1.0,16.0,3.0,4.0,0.0,100.0,0.0,0.0,8430.0,53.7%,0.0,317787.0,364532.0,24.0,92636.0,1300.0,,,,,,77538
Charged Off,1415.13,6656.94,3750.13,17.88,1473.8,11975.0, 60 months, 25.88%,F4,357.69,Apr-2016,30000.0,3 years,Medical assistant ,21.56,Verified,other,RENT,MO,641xx,2856.0,0.0,0.0,Feb-2006,1.0,8.0,0.0,0.0,4.0,5.0,2.0,6.0,6.0,0.0,0.0,0.0,0.0,2004.0,18.2%,0.0,22845.0,38166.0,8.0,22845.0,6800.0,,,,,,77549
Charged Off,10177.8,12970.06,1498.71,46.13,1247.42,25175.0, 36 months, 18.99%,D4,922.69,Apr-2016,103000.0,8 years,Owner,18.52,Source Verified,credit_card,OWN,NY,109xx,32934.0,2.0,0.0,Aug-1985,0.0,10.0,2.0,3.0,5.0,10.0,6.0,7.0,17.0,0.0,100.0,0.0,0.0,12180.0,64.4%,0.0,329337.0,385066.0,25.0,58819.0,11900.0,,,,,,77554
Charged Off,146.12,2206.36,751.72,0.0,1308.52,3500.0, 36 months, 19.53%,D5,129.24,Apr-2016,45200.0,2 years,systems sanitation cleaner,41.87,Verified,credit_card,RENT,CT,061xx,3921.0,0.0,0.0,Nov-1995,3.0,13.0,2.0,1.0,4.0,11.0,8.0,10.0,23.0,0.0,60.0,1.0,1.0,15153.0,47.2%,0.0,50977.0,76395.0,34.0,50977.0,24500.0,,,,,,77558
Charged Off,0.0,5192.88,1201.5,0.0,3991.38,5400.0, 36 months, 14.46%,C4,185.77,Apr-2016,18000.0,6 years,cna,29.87,Source Verified,home_improvement,OWN,IN,469xx,3564.0,0.0,0.0,Jul-2000,0.0,6.0,1.0,0.0,3.0,5.0,1.0,5.0,5.0,0.0,40.0,0.0,0.0,8014.0,54.5%,0.0,21385.0,30400.0,7.0,21385.0,14700.0,,,,,,77559
Charged Off,698.87,2334.62,505.26,15.0,1115.49,8000.0, 36 months, 13.67%,C3,272.15,Apr-2016,55000.0,4 years,driver,15.49,Source Verified,debt_consolidation,RENT,CA,936xx,5785.0,0.0,0.0,Apr-2007,1.0,7.0,2.0,0.0,2.0,2.0,6.0,4.0,4.0,0.0,50.0,0.0,0.0,2738.0,22.8%,0.0,40496.0,51880.0,10.0,40496.0,1400.0,,,,,,77564
Charged Off,1011.25,11436.74,3529.57,0.0,6895.92,14400.0, 60 months, 11.47%,B5,316.48,Apr-2016,62000.0,3 years,Project Manager,9.04,Not Verified,debt_consolidation,RENT,MO,641xx,1236.0,4.0,0.0,Jan-2008,0.0,11.0,1.0,0.0,3.0,4.0,6.0,9.0,13.0,0.0,0.0,0.0,0.0,2030.0,16.1%,0.0,13601.0,27100.0,19.0,13601.0,6100.0,,,,,,77567
Charged Off,0.0,11337.77,5551.61,0.0,5786.16,12000.0, 60 months, 19.53%,D5,314.8,Apr-2016,35000.0,10+ years,Patient Benefits Coordinator,18.96,Not Verified,home_improvement,OWN,OK,749xx,2349.0,0.0,0.0,Dec-2003,2.0,13.0,0.0,0.0,5.0,10.0,45.0,10.0,27.0,0.0,40.0,0.0,0.0,10818.0,54.6%,0.0,30532.0,42308.0,73.0,30532.0,14400.0,,,,,,77573
Charged Off,478.79,4921.19,2551.58,0.0,1890.82,25000.0, 60 months, 18.25%,D3,638.25,Apr-2016,160000.0,3 years,County Liaison,12.1,Verified,credit_card,MORTGAGE,CO,800xx,29820.0,0.0,0.0,Mar-1991,4.0,15.0,0.0,0.0,8.0,8.0,7.0,9.0,10.0,0.0,25.0,0.0,0.0,19320.0,53%,0.0,387662.0,414972.0,20.0,64896.0,34350.0,,,,,,77578
Charged Off,0.0,20947.45,5090.56,0.0,15856.89,26825.0, 36 months, 13.67%,C3,912.53,Apr-2016,58000.0,2 years,System Admin II,17.73,Verified,debt_consolidation,RENT,CO,808xx,3692.0,0.0,0.0,May-2007,0.0,9.0,1.0,0.0,6.0,6.0,5.0,7.0,7.0,0.0,16.7,1.0,0.0,12109.0,59.1%,0.0,33229.0,46001.0,12.0,33229.0,19500.0,,95856.0,12.79,Not Verified,12.79,77583
Charged Off,1177.24,5241.18,1765.92,0.0,2298.02,13350.0, 36 months, 20.75%,E2,501.26,Apr-2016,46462.8,,,37.7,Verified,debt_consolidation,MORTGAGE,CA,953xx,16550.0,0.0,0.0,Nov-1998,1.0,13.0,1.0,0.0,4.0,11.0,8.0,9.0,19.0,0.0,16.7,0.0,0.0,37981.0,55.3%,0.0,215148.0,268838.0,30.0,92100.0,52200.0,,,,,,77589
Charged Off,824.32,5752.48,1549.91,0.0,3378.25,16000.0, 36 months, 14.46%,C4,550.43,Apr-2016,55000.0,8 years,Attendant ,24.55,Source Verified,debt_consolidation,RENT,NJ,088xx,2102.0,0.0,0.0,Oct-2006,1.0,18.0,0.0,2.0,9.0,10.0,7.0,15.0,16.0,0.0,40.0,0.0,0.0,32398.0,61.1%,0.0,37838.0,63980.0,23.0,37838.0,39400.0,,,,,,77591
Fully Paid,0.0,30920.84,920.84,0.0,30000.0,30000.0, 36 months,  9.16%,B2,956.23,Apr-2016,95000.0,< 1 year,General Manager,1.11,Source Verified,home_improvement,OWN,CA,954xx,59411.0,0.0,0.0,Aug-1978,0.0,7.0,0.0,2.0,1.0,9.0,1.0,6.0,14.0,0.0,33.3,1.0,0.0,937.0,12%,1.0,415874.0,424800.0,18.0,937.0,2200.0,,,,,,79412
Charged Off,985.27,8067.63,2092.33,0.0,4990.03,12000.0, 36 months, 15.31%,C5,417.81,Apr-2016,50000.0,3 years,Store Manager ,30.17,Source Verified,debt_consolidation,OWN,FL,330xx,10077.0,4.0,0.0,Jun-2007,0.0,12.0,2.0,1.0,4.0,7.0,23.0,9.0,14.0,1.0,20.0,0.0,0.0,5272.0,54.4%,0.0,120918.0,139030.0,37.0,120918.0,6200.0,,,,,,77606
Charged Off,828.75,6204.72,1410.09,0.0,3965.88,10000.0, 36 months, 12.99%,C2,336.9,Apr-2016,40000.0,8 years,Banquets Server,37.95,Verified,debt_consolidation,MORTGAGE,TX,752xx,4458.0,0.0,0.0,Sep-1993,0.0,9.0,3.0,0.0,4.0,4.0,17.0,5.0,7.0,0.0,25.0,1.0,1.0,4616.0,55.6%,0.0,40118.0,51237.0,24.0,40118.0,7700.0,,,,,,77613
Charged Off,0.0,3619.45,769.44,0.0,2850.01,5000.0, 36 months, 11.47%,B5,164.81,Apr-2016,35000.0,10+ years,Records Supervisor for Police Department,6.55,Source Verified,debt_consolidation,OWN,NJ,077xx,742.0,1.0,0.0,Apr-2001,1.0,8.0,0.0,1.0,4.0,8.0,0.0,8.0,12.0,1.0,25.0,0.0,0.0,5936.0,45%,0.0,5936.0,13200.0,13.0,5936.0,9400.0,,,,,,77634
Charged Off,0.0,4202.87,1411.9,0.0,2790.97,5750.0, 36 months, 18.99%,D4,210.75,Apr-2016,54350.0,1 year,Family Advocate,27.51,Source Verified,debt_consolidation,OWN,OR,972xx,10190.0,1.0,0.0,Mar-2005,1.0,7.0,2.0,0.0,0.0,2.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,71330.0,92613.0,8.0,71330.0,5000.0,,,,,,77643
Charged Off,1912.49,9000.46,1661.05,0.0,5426.92,15000.0, 36 months, 14.46%,C4,516.03,Apr-2016,50000.0,2 years,Outside Sales Consultant,29.63,Source Verified,major_purchase,OWN,MD,208xx,9010.0,0.0,0.0,Nov-2003,1.0,8.0,2.0,0.0,3.0,8.0,7.0,5.0,13.0,0.0,0.0,0.0,0.0,10661.0,27.1%,0.0,72080.0,109904.0,20.0,72080.0,34300.0,,,,,,77646
Charged Off,5832.49,8825.52,1184.56,0.0,1808.47,8400.0, 36 months, 13.67%,C3,285.75,Apr-2016,33067.0,10+ years,Account Resolution Coordinator ,18.84,Source Verified,debt_consolidation,MORTGAGE,VA,238xx,21613.0,0.0,0.0,Jul-2000,1.0,7.0,0.0,4.0,2.0,6.0,5.0,4.0,10.0,0.0,100.0,0.0,0.0,5055.0,93.6%,0.0,129675.0,138049.0,17.0,66849.0,4600.0,,,,,,77653
Charged Off,0.0,1969.66,741.81,0.0,1227.85,4500.0, 36 months, 18.99%,D4,164.93,Apr-2016,19760.0,3 years,Cashier,39.91,Source Verified,debt_consolidation,OWN,NY,145xx,3859.0,0.0,0.0,Dec-2010,0.0,8.0,2.0,0.0,4.0,4.0,2.0,6.0,6.0,0.0,0.0,0.0,0.0,6324.0,32.1%,0.0,30869.0,46849.0,8.0,30869.0,16500.0,,,,,,77664
Charged Off,2147.09,8178.03,3426.87,0.0,2604.07,18000.0, 60 months, 18.99%,D4,466.84,Apr-2016,40000.0,4 years,processor,25.02,Verified,debt_consolidation,RENT,MD,209xx,1596.0,0.0,0.0,Sep-1998,2.0,21.0,0.0,0.0,3.0,3.0,12.0,9.0,19.0,0.0,100.0,0.0,0.0,18679.0,74%,0.0,31924.0,56411.0,31.0,31924.0,6950.0,,,,,,77671
Charged Off,2348.0,5089.86,1040.91,15.0,1685.95,6000.0, 36 months, 16.29%,D1,211.81,Apr-2016,42976.0,10+ years,Bookkeeper,14.94,Source Verified,other,RENT,NY,104xx,1188.0,1.0,0.0,Sep-2001,1.0,18.0,0.0,1.0,4.0,4.0,10.0,11.0,11.0,0.0,50.0,0.0,0.0,6360.0,41.8%,0.0,21390.0,32450.0,22.0,21390.0,3800.0,,,,,,77837
Charged Off,1011.38,1356.79,137.15,0.0,208.26,10000.0, 36 months, 18.99%,D4,366.51,Apr-2016,180000.0,9 years,Client Specialist,5.31,Verified,medical,RENT,CA,900xx,17418.0,0.0,0.0,Jan-2005,2.0,4.0,0.0,2.0,1.0,2.0,5.0,2.0,3.0,0.0,100.0,0.0,0.0,4277.0,85.5%,0.0,52254.0,76339.0,8.0,52254.0,5000.0,,,,,,77843
Charged Off,407.31,1916.14,434.21,0.0,1074.62,5000.0, 36 months, 12.99%,C2,168.45,Apr-2016,74500.0,2 years,Project Manager,21.24,Source Verified,other,RENT,VA,201xx,1394.0,0.0,0.0,Sep-1990,0.0,11.0,1.0,5.0,5.0,10.0,2.0,9.0,16.0,0.0,100.0,0.0,0.0,4326.0,78.7%,0.0,13938.0,20035.0,21.0,13938.0,4200.0,,,,,,77848
Charged Off,725.38,3387.45,841.75,0.0,1820.32,13025.0, 36 months, 13.67%,C3,443.08,Apr-2016,37000.0,10+ years,SALES PERSON,14.76,Not Verified,debt_consolidation,OWN,GA,309xx,2908.0,0.0,0.0,Apr-2001,1.0,6.0,1.0,0.0,4.0,4.0,1.0,5.0,7.0,0.0,50.0,0.0,0.0,7101.0,50.7%,0.0,14539.0,22000.0,8.0,14539.0,14000.0,,,,,,77849
Charged Off,0.0,8405.17,1965.55,0.0,6439.62,10850.0, 36 months, 12.99%,C2,365.53,Apr-2016,31000.0,6 years,Referral Coordinator,18.35,Not Verified,debt_consolidation,MORTGAGE,AZ,850xx,1354.0,0.0,0.0,May-1990,0.0,12.0,0.0,0.0,5.0,11.0,0.0,11.0,20.0,0.0,80.0,1.0,1.0,14902.0,50%,0.0,14902.0,29720.0,20.0,14902.0,16750.0,,,,,,78028
Charged Off,252.0,5765.71,1313.22,15.0,4185.49,4800.0, 36 months, 16.29%,D1,169.45,Apr-2016,81095.0,10+ years,professor,20.19,Source Verified,credit_card,RENT,CA,911xx,2762.0,0.0,0.0,Aug-2003,0.0,15.0,1.0,0.0,3.0,10.0,7.0,10.0,20.0,0.0,100.0,2.0,1.0,19814.0,65.8%,1.0,38661.0,70407.0,27.0,38661.0,6200.0,,,,,,78036
Charged Off,295.82,1253.48,304.74,0.0,652.92,3500.0, 36 months, 14.46%,C4,120.41,Apr-2016,75000.0,,,35.34,Verified,credit_card,RENT,NY,134xx,4439.0,0.0,0.0,Nov-2002,0.0,15.0,1.0,0.0,8.0,9.0,17.0,11.0,12.0,0.0,100.0,1.0,1.0,15365.0,81.7%,0.0,66590.0,89191.0,29.0,66590.0,9700.0,,,,,,78045
Charged Off,2790.82,25774.32,7825.44,0.0,15158.06,35000.0, 36 months, 15.31%,C5,1218.61,Apr-2016,111150.0,2 years,Baker Specialist,19.73,Verified,debt_consolidation,MORTGAGE,VT,058xx,24531.0,0.0,0.0,Aug-1997,1.0,7.0,1.0,0.0,2.0,13.0,3.0,4.0,22.0,0.0,100.0,0.0,0.0,45076.0,92%,0.0,171722.0,194228.0,34.0,62051.0,45500.0,,,,,,78047
Charged Off,4462.0,23325.08,4989.28,39.17,13834.63,22500.0, 36 months, 15.31%,C5,783.39,Apr-2016,62222.0,10+ years,Business Office Manager,18.95,Source Verified,debt_consolidation,MORTGAGE,NY,063xx,2107.0,3.0,0.0,May-1990,0.0,15.0,0.0,0.0,6.0,8.0,6.0,12.0,17.0,0.0,83.3,0.0,0.0,14723.0,71.1%,0.0,29503.0,78727.0,26.0,19893.0,11200.0,,,,,,78049
Charged Off,252.7,1815.46,424.48,15.0,1123.28,3000.0, 36 months, 12.99%,C2,101.07,Apr-2016,25000.0,1 year,Grocery Clerk,29.2,Source Verified,credit_card,OWN,FL,337xx,4904.0,0.0,0.0,Jul-2008,0.0,6.0,0.0,1.0,2.0,3.0,10.0,4.0,5.0,0.0,33.3,0.0,0.0,2738.0,57%,0.0,29422.0,33329.0,16.0,29422.0,4500.0,,,,,,78051
Charged Off,0.0,14043.67,4489.24,0.0,9554.43,33750.0, 36 months, 15.31%,C5,1175.09,Apr-2016,75000.0,2 years,Manager,22.24,Verified,debt_consolidation,MORTGAGE,AZ,852xx,12089.0,0.0,0.0,Dec-1996,2.0,20.0,1.0,0.0,3.0,13.0,4.0,16.0,48.0,0.0,33.3,1.0,1.0,9023.0,21%,0.0,229697.0,281634.0,56.0,55898.0,16300.0,,,,,,78052
Charged Off,0.0,6051.21,1487.68,0.0,4563.53,9000.0, 36 months, 12.99%,C2,303.21,Apr-2016,40000.0,6 years,billing manager,25.62,Not Verified,debt_consolidation,RENT,CA,928xx,3243.0,0.0,0.0,Apr-2002,2.0,9.0,1.0,0.0,5.0,9.0,3.0,7.0,15.0,0.0,20.0,1.0,1.0,8589.0,44%,0.0,29195.0,47494.0,18.0,29195.0,16650.0,,,,,,78064
Charged Off,530.26,16473.44,3778.51,0.0,12164.67,16000.0, 36 months, 14.46%,C4,550.43,Apr-2016,81000.0,10+ years,Flight Attendant,28.2,Verified,credit_card,MORTGAGE,GA,301xx,12181.0,4.0,0.0,Oct-1987,1.0,16.0,2.0,1.0,6.0,7.0,11.0,10.0,11.0,0.0,42.9,0.0,0.0,10599.0,53.8%,0.0,194898.0,340929.0,25.0,46129.0,14800.0,,,,,,78068
Charged Off,272.72,563.73,91.9,0.0,199.11,4375.0, 36 months, 13.67%,C3,148.83,Apr-2016,35000.0,10+ years,TELLER ,23.87,Not Verified,other,OWN,MI,480xx,13333.0,0.0,0.0,Dec-1985,1.0,10.0,0.0,3.0,2.0,7.0,8.0,5.0,22.0,0.0,100.0,0.0,0.0,8108.0,81%,0.0,120005.0,127201.0,34.0,20963.0,4850.0,,,,,,78069
Charged Off,341.23,11641.47,2612.95,0.0,8687.29,13950.0, 36 months, 12.99%,C2,469.97,Apr-2016,65710.0,4 years,Executive Assistant,15.95,Not Verified,debt_consolidation,OWN,GA,300xx,1566.0,0.0,0.0,Nov-2000,0.0,18.0,1.0,0.0,4.0,11.0,8.0,16.0,26.0,0.0,75.0,2.0,1.0,8469.0,59.4%,1.0,28186.0,42201.0,34.0,28186.0,7100.0,,,,,,78074
Charged Off,2176.49,3240.96,313.16,0.0,751.31,18000.0, 60 months,  7.39%,A4,359.75,Apr-2016,52000.0,,,6.67,Not Verified,debt_consolidation,OWN,TX,754xx,657.0,2.0,0.0,Aug-1967,0.0,20.0,0.0,7.0,8.0,17.0,8.0,20.0,25.0,2.0,0.0,0.0,0.0,12481.0,15.1%,0.0,12481.0,95400.0,35.0,12481.0,83500.0,,,,,,78079
Fully Paid,0.0,7079.730999936,1504.73,0.0,5575.0,5575.0, 36 months, 16.29%,D1,196.8,Apr-2016,26150.0,10+ years,sewer,15.24,Source Verified,home_improvement,MORTGAGE,MN,559xx,15019.0,0.0,0.0,Sep-2003,0.0,9.0,0.0,0.0,4.0,5.0,2.0,8.0,9.0,0.0,50.0,0.0,0.0,17140.0,74.5%,0.0,135167.0,152600.0,13.0,17140.0,11500.0,,,,,,71296
Fully Paid,0.0,20762.7403359944,4762.74,0.0,16000.0,16000.0, 60 months, 10.75%,B4,345.89,Apr-2016,64000.0,< 1 year,Account Consultant,8.96,Not Verified,debt_consolidation,OWN,NY,117xx,20938.0,2.0,0.0,Sep-1999,1.0,15.0,0.0,0.0,3.0,8.0,0.0,14.0,19.0,0.0,20.0,0.0,0.0,17186.0,29.6%,0.0,272194.0,339351.0,20.0,17186.0,28300.0,,,,,,80144
Charged Off,2008.1,3386.42,682.55,0.0,695.77,20000.0, 60 months, 14.46%,C4,470.15,Apr-2016,60000.0,10+ years,HR,11.36,Verified,debt_consolidation,MORTGAGE,OK,735xx,2286.0,0.0,0.0,Feb-1995,1.0,9.0,1.0,0.0,4.0,6.0,9.0,8.0,8.0,0.0,66.7,0.0,0.0,18278.0,65.7%,0.0,20571.0,30993.0,17.0,20571.0,16100.0,,,,,,78086
Charged Off,735.47,5999.13,1488.61,0.0,3775.05,9025.0, 36 months, 14.46%,C4,310.48,Apr-2016,50000.0,< 1 year,Field Manager,24.89,Source Verified,debt_consolidation,RENT,NV,894xx,2410.0,0.0,0.0,May-2000,1.0,12.0,1.0,1.0,4.0,13.0,3.0,10.0,17.0,0.0,0.0,2.0,1.0,3539.0,37.6%,1.0,28917.0,41256.0,22.0,28917.0,7000.0,,,,,,78094
Charged Off,88.24,1371.14,357.7,15.0,910.2,1825.0, 36 months, 15.31%,C5,63.55,Apr-2016,42000.0,10+ years,School Bus Driver,11.31,Source Verified,house,OWN,FL,339xx,2880.0,0.0,0.0,May-2009,0.0,4.0,0.0,1.0,3.0,4.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,522.0,40.2%,0.0,11519.0,15025.0,6.0,11519.0,1300.0,,,,,,78095
Charged Off,0.0,32922.6,9169.22,0.0,23753.38,30000.0, 36 months, 18.99%,D4,1099.53,Apr-2016,72000.0,1 year,Lead driver,23.42,Source Verified,major_purchase,RENT,TX,797xx,4720.0,0.0,0.0,May-2006,0.0,11.0,2.0,0.0,4.0,6.0,4.0,8.0,11.0,0.0,0.0,0.0,0.0,9796.0,47.3%,0.0,51922.0,88264.0,15.0,51922.0,16600.0,,,,,,78105
Charged Off,598.42,5835.18,1449.73,0.0,3787.03,13000.0, 36 months, 12.99%,C2,437.96,Apr-2016,55000.0,10+ years,Acvountant,22.21,Verified,credit_card,RENT,FL,330xx,8924.0,0.0,0.0,Apr-2005,1.0,12.0,1.0,8.0,4.0,6.0,20.0,10.0,12.0,0.0,75.0,0.0,0.0,13254.0,65%,0.0,98166.0,111571.0,32.0,98166.0,15200.0,,,,,,78117
Charged Off,0.0,7333.35,2258.98,0.0,5074.37,19425.0, 36 months, 14.46%,C4,668.25,Apr-2016,56000.0,< 1 year,Teacher,10.07,Source Verified,credit_card,MORTGAGE,PA,156xx,43138.0,3.0,0.0,Oct-2003,0.0,5.0,1.0,2.0,0.0,4.0,8.0,0.0,6.0,1.0,,0.0,0.0,0.0,,0.0,215688.0,229045.0,19.0,28736.0,0.0,,,,,,78138
Charged Off,5767.0,25356.97,5731.36,44.13,13814.48,25000.0, 36 months, 16.29%,D1,882.51,Apr-2016,60000.0,10+ years,Operations Supervisor ,16.04,Not Verified,credit_card,OWN,FL,322xx,4903.0,0.0,0.0,Aug-2002,0.0,7.0,0.0,0.0,2.0,4.0,5.0,6.0,9.0,0.0,50.0,0.0,0.0,9231.0,78.9%,0.0,29419.0,50381.0,14.0,29419.0,3800.0,,,,,,78148
